1.000000000000000056e-01,2.000000000000000111e-01,3.000000000000000444e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,7.000000000000000666e-01,8.000000000000000444e-01,9.000000000000000222e-01,1.000000000000000000e+00
6.721765278980512015e+00,6.652792372119035846e+00,6.497439878322575524e+00,6.363782759788349175e+00,6.241427169578820155e+00,6.134392768074775404e+00,6.039944271423467015e+00,5.426551753735156858e+00,5.358640272704425556e+00,5.291953972165674536e+00
6.639899221508626326e+00,6.195827923600043086e+00,5.665585584568965771e+00,5.269501433751265118e+00,5.038657929471985319e+00,4.887127409778766030e+00,4.702878228746135925e+00,4.395572217331221054e+00,3.992743691638013903e+00,3.620841413888002958e+00
