1.000000000000000056e-01,2.000000000000000111e-01,3.000000000000000444e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,7.000000000000000666e-01,8.000000000000000444e-01,9.000000000000000222e-01,1.000000000000000000e+00
6.959698875395449846e+00,7.276915219575156968e+00,7.631560582465432674e+00,7.885071227582244546e+00,8.118393461896280527e+00,8.334176653850697392e+00,8.539952823395182691e+00,8.735349193543177293e+00,8.928599365789585462e+00,9.091624281137807628e+00
6.997164873893539472e+00,7.381995690684243883e+00,7.782971647924703085e+00,8.154726125880175758e+00,8.510991601633529413e+00,8.837041822282468928e+00,9.136068703143658709e+00,9.393296836840859143e+00,9.616630034060449361e+00,9.802932655172073240e+00
