9.500000000000000000e+00, 1.500000000000000000e+00, 1.500000000000000000e+01, 1.300000000000000000e+01, 1.200000000000000000e+01, 5.000000000000000000e-01, 5.000000000000000000e+00, 1.250000000000000000e+01, 7.000000000000000000e+00, 3.000000000000000000e+00, 5.500000000000000000e+00, 1.000000000000000000e+01, 2.000000000000000000e+00, 1.450000000000000000e+01, 8.500000000000000000e+00, 3.500000000000000000e+00, 7.500000000000000000e+00, 1.150000000000000000e+01, 4.000000000000000000e+00, 2.500000000000000000e+00, 9.000000000000000000e+00, 1.100000000000000000e+01, 4.500000000000000000e+00, 8.000000000000000000e+00, 1.050000000000000000e+01, 6.000000000000000000e+00, 1.400000000000000000e+01, 6.500000000000000000e+00, 1.000000000000000000e+00, 1.350000000000000000e+01
8.303399999999999892e+00, 5.114700000000000024e+00, 1.030569999999999986e+01, 9.748200000000000642e+00, 9.388999999999999346e+00, 4.666100000000000136e+00, 6.555299999999999905e+00, 9.567899999999999849e+00, 7.246500000000000163e+00, 5.979000000000000092e+00, 6.712399999999999700e+00, 8.532999999999999474e+00, 5.674500000000000099e+00, 1.015290000000000070e+01, 7.867600000000000371e+00, 6.121199999999999974e+00, 7.445100000000000051e+00, 9.175200000000000244e+00, 6.258300000000000196e+00, 5.834800000000000431e+00, 8.080099999999999838e+00, 8.978799999999999670e+00, 6.402099999999999902e+00, 7.647199999999999775e+00, 8.757999999999999119e+00, 6.882299999999999862e+00, 1.002689999999999948e+01, 7.053799999999999848e+00, 4.778299999999999770e+00, 9.885099999999999554e+00
7.769700000000000273e+00, 5.635200000000000209e+00, 6.515200000000000102e+00, 6.952300000000000146e+00, 7.222500000000000142e+00, 5.465600000000000236e+00, 6.694600000000000328e+00, 7.097199999999999953e+00, 7.460399999999999920e+00, 5.979000000000000092e+00, 6.898200000000000109e+00, 7.685800000000000409e+00, 5.737199999999999633e+00, 6.604000000000000092e+00, 7.786999999999999922e+00, 6.135299999999999976e+00, 7.615099999999999980e+00, 7.356900000000000439e+00, 6.298700000000000188e+00, 5.842299999999999827e+00, 7.807199999999999918e+00, 7.484300000000000175e+00, 6.489600000000000257e+00, 7.720399999999999707e+00, 7.586599999999999788e+00, 7.098700000000000010e+00, 6.714699999999999669e+00, 7.292300000000000004e+00, 5.546100000000000030e+00, 6.845100000000000406e+00
