5.000000000000000000e-01, 1.000000000000000000e+00, 1.500000000000000000e+00, 2.000000000000000000e+00, 2.500000000000000000e+00, 3.000000000000000000e+00, 3.500000000000000000e+00, 4.000000000000000000e+00, 4.500000000000000000e+00, 5.000000000000000000e+00, 5.500000000000000000e+00, 6.000000000000000000e+00, 6.500000000000000000e+00
2.553493499101454400e+00, 3.108649662375699396e+00, 3.543159622441701462e+00, 4.130791614382412824e+00, 4.649615184282890112e+00, 5.184808147693837910e+00, 6.823962189565885517e+00, 7.117101375209220926e+00, 7.395769916000840993e+00, 7.579612367960677055e+00, 8.256785167935692726e+00, 8.287529592098799469e+00, 8.327380942347152981e+00
3.079723528536764121e+00, 3.342968112586568452e+00, 3.691972716850162151e+00, 4.132896546189885889e+00, 4.704845663947570422e+00, 5.400256632510211041e+00, 6.172016979688155658e+00, 6.885249583739077472e+00, 7.410696728331000571e+00, 7.722241908379564812e+00, 7.859349443040117400e+00, 7.867318912295744759e+00, 7.764927162686072748e+00
