5.000000000000000000e-01, 1.000000000000000000e+00, 1.500000000000000000e+00, 2.000000000000000000e+00, 2.500000000000000000e+00, 3.000000000000000000e+00, 3.500000000000000000e+00, 4.000000000000000000e+00, 4.500000000000000000e+00, 5.000000000000000000e+00, 5.500000000000000000e+00, 6.000000000000000000e+00, 6.500000000000000000e+00
4.117020025645065751e+00, 4.525953620465079652e+00, 4.934837332430127788e+00, 5.376612036913843262e+00, 5.874185824721274152e+00, 6.261436937247752077e+00, 6.610870276121105782e+00, 6.908378751886276703e+00, 7.221493559828259912e+00, 7.429278714771978542e+00, 7.618638210333218197e+00, 7.804504197582170733e+00, 7.986155158878655236e+00
5.013930719593975738e+00, 5.207221201616186512e+00, 5.432355179725699479e+00, 5.688285435163532355e+00, 5.976008133352778806e+00, 6.288426529035640478e+00, 6.613640697621031350e+00, 6.927155526464737534e+00, 7.210190130157186239e+00, 7.446476636677694216e+00, 7.614558117298837914e+00, 7.713616781814674361e+00, 7.764187225013181148e+00
