5.000000000000000000e-01, 1.000000000000000000e+00, 1.500000000000000000e+00, 2.000000000000000000e+00, 2.500000000000000000e+00, 3.000000000000000000e+00, 3.500000000000000000e+00, 4.000000000000000000e+00, 4.500000000000000000e+00, 5.000000000000000000e+00, 5.500000000000000000e+00, 6.000000000000000000e+00, 6.500000000000000000e+00
4.117020023235713921e+00, 4.525953611920754405e+00, 4.934837346019559590e+00, 5.376612029072958876e+00, 5.835366558919925062e+00, 6.261436937240176803e+00, 6.611887526125872050e+00, 6.937981191526939817e+00, 7.251972422081809810e+00, 7.476936066879471987e+00, 7.652906471900599250e+00, 7.807603356693884500e+00, 7.944609774021677673e+00
5.434369069830929710e+00, 5.623827754706026916e+00, 5.834901891501256266e+00, 6.060477829597412658e+00, 6.301199441156443370e+00, 6.551297636037562988e+00, 6.803795846544427484e+00, 7.045627785922951247e+00, 7.273043946856975417e+00, 7.480760782065270398e+00, 7.655162598546474406e+00, 7.791702801127669886e+00, 7.904774923538455234e+00
