0.000000000000000000e+00,1.000000000000000194e-02,4.000000000000000777e-02,9.000000000000002442e-02,1.600000000000000311e-01,2.500000000000000000e-01,3.600000000000000977e-01,4.900000000000001021e-01,6.400000000000001243e-01,8.100000000000000533e-01,1.000000000000000000e+00
7.637400000000000411e+00,7.625300000000000189e+00,7.578299999999999592e+00,7.511400000000000077e+00,7.431499999999999773e+00,7.353900000000000325e+00,7.295399999999999885e+00,7.248499999999999943e+00,7.237700000000000244e+00,7.229899999999999771e+00,7.232199999999999740e+00
7.637400000000000411e+00,7.625700000000000145e+00,7.578100000000000058e+00,7.509100000000000108e+00,7.424199999999999910e+00,7.330199999999999605e+00,7.235599999999999810e+00,7.133499999999999730e+00,7.038000000000000256e+00,6.956400000000000361e+00,6.855100000000000193e+00
