9.500000000000000000e+00, 1.500000000000000000e+00, 1.500000000000000000e+01, 1.300000000000000000e+01, 1.200000000000000000e+01, 5.000000000000000000e-01, 5.000000000000000000e+00, 1.250000000000000000e+01, 7.000000000000000000e+00, 3.000000000000000000e+00, 5.500000000000000000e+00, 1.000000000000000000e+01, 2.000000000000000000e+00, 1.450000000000000000e+01, 8.500000000000000000e+00, 3.500000000000000000e+00, 7.500000000000000000e+00, 1.150000000000000000e+01, 4.000000000000000000e+00, 2.500000000000000000e+00, 1.550000000000000000e+01, 9.000000000000000000e+00, 1.100000000000000000e+01, 4.500000000000000000e+00, 8.000000000000000000e+00, 1.050000000000000000e+01, 6.000000000000000000e+00, 1.400000000000000000e+01, 6.500000000000000000e+00, 1.000000000000000000e+00, 1.350000000000000000e+01
4.006099999999999994e+00, 4.001800000000000246e+00, 4.576399999999999579e+00, 4.147700000000000387e+00, 4.060399999999999565e+00, 3.994899999999999896e+00, 4.004100000000000215e+00, 4.094199999999999839e+00, 4.004599999999999937e+00, 4.002399999999999736e+00, 4.003099999999999881e+00, 4.008499999999999730e+00, 4.001999999999999780e+00, 4.437000000000000277e+00, 4.004900000000000126e+00, 4.003099999999999881e+00, 4.003700000000000259e+00, 4.037200000000000344e+00, 4.003499999999999837e+00, 4.002699999999999925e+00, 5.005499999999999616e+00, 4.004599999999999937e+00, 4.021600000000000286e+00, 4.003700000000000259e+00, 4.003400000000000070e+00, 4.011800000000000033e+00, 4.003899999999999793e+00, 4.325800000000000090e+00, 4.003099999999999881e+00, 3.999099999999999877e+00, 4.225999999999999979e+00
4.063500000000000334e+00, 4.001900000000000013e+00, 4.864099999999999646e+00, 4.632200000000000095e+00, 4.453199999999999825e+00, 4.001199999999999868e+00, 4.003700000000000259e+00, 4.545600000000000307e+00, 4.003700000000000259e+00, 4.002399999999999736e+00, 4.003199999999999648e+00, 4.113999999999999879e+00, 4.001999999999999780e+00, 4.822700000000000209e+00, 4.013499999999999623e+00, 4.003199999999999648e+00, 4.005200000000000315e+00, 4.356099999999999639e+00, 4.003800000000000026e+00, 4.002900000000000347e+00, 4.898900000000000254e+00, 4.031900000000000261e+00, 4.260600000000000165e+00, 4.003700000000000259e+00, 4.007399999999999629e+00, 4.183099999999999596e+00, 4.004100000000000215e+00, 4.765399999999999636e+00, 4.004100000000000215e+00, 4.001500000000000057e+00, 4.704200000000000159e+00
