0.000000000000000000e+00,1.000000000000000194e-02,4.000000000000000777e-02,9.000000000000002442e-02,1.600000000000000311e-01,2.500000000000000000e-01,3.600000000000000977e-01,4.900000000000001021e-01,6.400000000000001243e-01,8.100000000000000533e-01,1.000000000000000000e+00
7.632600000000000051e+00,7.645500000000000185e+00,7.682299999999999685e+00,7.754400000000000404e+00,7.874900000000000233e+00,8.028399999999999537e+00,8.235500000000000043e+00,8.523400000000000531e+00,8.800499999999999545e+00,9.052099999999999369e+00,9.275100000000000122e+00
7.632600000000000051e+00,7.645299999999999763e+00,7.680500000000000327e+00,7.750499999999999723e+00,7.863100000000000200e+00,7.994799999999999685e+00,8.174099999999999255e+00,8.355299999999999727e+00,8.501500000000000057e+00,8.598599999999999355e+00,8.636499999999999844e+00
